period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,zipcode
5/1/20,7/31/20,90,zip code,2,40821,f,Zip Code: 98108,,Washington,WA,Single Family Residential,6,659950.0,0.015307692,0.05592,695000.0,0.069230769,0.160267112,354.2592593,-0.00674974,0.135809042,347.826087,0.0,0.068447412,48.0,0.230769231,-0.304347826,25.0,0.666666667,-0.038461538,69.0,0.169491525,-0.265957447,25.0,0.086956522,-0.404761905,,,,8.0,-1.0,-5.0,1.005746159,-0.018020718,-0.005769252,0.4375,-0.024038462,0.031702899,,,,0.56,-0.173333333,0.098461538,"Seattle, WA",42644,7/15/24 17:39,98108
10/1/18,12/31/18,90,zip code,2,40828,f,Zip Code: 98115,,Washington,WA,All Residential,-1,799975.0,-0.003456867,0.066668889,770000.0,-0.055214724,0.062068966,430.8875478,-0.018169206,-0.010129095,449.602122,0.003950414,0.029997589,162.0,-0.047058824,-0.228571429,34.0,-0.291666667,-0.170731707,117.0,-0.44549763,-0.193103448,52.0,-0.395348837,1.476190476,,,,20.0,8.0,12.0,0.99003188,-0.006712926,-0.051918399,0.203703704,-0.049237473,-0.296296296,,,,0.235294118,-0.077205882,-0.472022956,"Seattle, WA",42644,7/15/24 17:39,98115
11/1/21,1/31/22,90,zip code,2,40819,f,Zip Code: 98106,,Washington,WA,Multi-Family (2-4 Unit),4,985000.0,0.028720627,,899500.0,0.0,,306.8181818,-0.031288233,,339.6454146,0.0,,5.0,0.25,,,,,2.0,0.0,,1.0,0.0,,,,,18.0,-4.0,,0.985909165,0.013234821,,0.2,0.2,,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98106
8/1/20,10/31/20,90,zip code,2,40828,f,Zip Code: 98115,,Washington,WA,All Residential,-1,847000.0,-0.020809249,0.129333333,800000.0,-0.03030303,0.042379231,479.2133782,-0.01538253,0.097559928,450.7512521,-0.022581495,0.015631751,264.0,0.019305019,0.269230769,63.0,-0.350515464,-0.125,281.0,-0.014035088,0.254464286,81.0,0.125,-0.19,,,,7.0,0.0,-8.0,1.02148977,-0.005231881,0.024944308,0.428030303,-0.043012168,0.173222611,,,,0.650793651,-0.070855834,0.248015873,"Seattle, WA",42644,7/15/24 17:39,98115
12/1/20,2/28/21,90,zip code,2,40821,f,Zip Code: 98108,,Washington,WA,All Residential,-1,617500.0,-0.012,0.085237258,599880.0,0.052421053,0.034632632,374.1878735,0.012839357,0.125180319,369.6417636,-0.007054051,-0.083857106,70.0,-0.066666667,-0.04109589,26.0,0.04,0.625,70.0,0.147540984,0.228070175,25.0,0.041666667,-0.107142857,,,,32.5,10.0,-10.0,0.998633717,-0.010487457,0.01776346,0.271428571,-0.075238095,0.038551859,,,,0.807692308,0.447692308,0.182692308,"Seattle, WA",42644,7/15/24 17:39,98108
12/1/15,2/29/16,90,zip code,2,40877,f,Zip Code: 98199,,Washington,WA,Single Family Residential,6,805000.0,-0.041666667,0.11961057,769000.0,0.02670227,0.054869684,358.2297758,-0.004553457,0.142669676,353.1598513,-0.015073881,0.149206024,70.0,0.076923077,0.228070175,15.0,-0.0625,-0.166666667,47.0,-0.078431373,-0.078431373,16.0,-0.157894737,-0.407407407,,,,10.0,0.0,-7.0,1.023030236,0.002129705,0.015577798,0.471428571,-0.020879121,0.103007519,,,,0.733333333,-0.204166667,-0.044444444,"Seattle, WA",42644,7/15/24 17:39,98199
12/1/15,2/29/16,90,zip code,2,40833,f,Zip Code: 98121,,Washington,WA,Townhouse,13,895000.0,,,,,,490.1423877,,,,,,1.0,,,,,,,,,,,,,,,73.0,,,1.0,,,0.0,,,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98121
7/1/22,9/30/22,90,zip code,2,40877,f,Zip Code: 98199,,Washington,WA,Townhouse,13,809950.0,-0.047061592,0.013704631,849950.0,-0.011686047,0.080021602,599.5322156,-0.011502981,0.071915317,605.2362574,-0.006642062,0.041080726,16.0,-0.058823529,-0.567567568,3.0,-0.571428571,-0.727272727,28.0,0.037037037,-0.125,19.0,0.9,3.75,,,,21.0,4.0,14.0,0.996395444,-0.014942693,-0.016706361,0.0625,-0.113970588,-0.234797297,,,,0.666666667,0.380952381,0.03030303,"Seattle, WA",42644,7/15/24 17:39,98199
11/1/22,1/31/23,90,zip code,2,40822,f,Zip Code: 98109,,Washington,WA,Townhouse,13,950000.0,0.04109589,-0.264990329,1199000.0,0.110699398,0.022601279,630.8556612,-0.052909787,-0.100573178,630.0256311,0.005346602,-0.05019203,15.0,0.25,1.5,3.0,-0.7,0.5,18.0,0.0,2.0,11.0,0.0,4.5,,,,30.0,0.0,-28.5,0.969502181,0.007874299,0.002766375,0.2,0.116666667,0.033333333,,,,0.666666667,0.066666667,-0.333333333,"Seattle, WA",42644,7/15/24 17:39,98109
4/1/12,6/30/12,90,zip code,2,40842,f,Zip Code: 98133,,Washington,WA,Single Family Residential,6,294000.0,0.090909091,-0.003389831,330000.0,0.100183364,0.103863522,177.5761713,0.027647598,0.051437856,190.4365191,0.011852109,0.137858201,112.0,0.018181818,0.34939759,33.0,-0.029411765,0.269230769,135.0,0.153846154,0.015037594,73.0,0.327272727,-0.353982301,,,,19.5,-0.5,-11.5,1.009945514,0.005076009,0.032708853,0.330357143,0.039448052,0.209875215,,,,0.666666667,0.078431373,0.320512821,"Seattle, WA",42644,7/15/24 17:39,98133
1/1/21,3/31/21,90,zip code,2,40822,f,Zip Code: 98109,,Washington,WA,Condo/Co-op,3,465000.0,0.031042129,-0.036264437,498000.0,0.0,-0.004,596.4467005,-0.011826979,0.015978021,621.3063764,0.005564616,-0.015114337,61.0,0.270833333,0.452380952,14.0,-0.066666667,-0.263157895,67.0,0.488888889,-0.028985507,45.0,0.363636364,0.363636364,,,,51.0,2.5,33.0,0.989271628,0.004046829,-0.008165794,0.147540984,0.00170765,-0.090554254,,,,0.642857143,-0.09047619,0.116541353,"Seattle, WA",42644,7/15/24 17:39,98109
9/1/21,11/30/21,90,zip code,2,40819,f,Zip Code: 98106,,Washington,WA,Multi-Family (2-4 Unit),4,957500.0,0.08992601,0.196875,1015000.0,0.012468828,-0.321070234,316.7280426,-0.06994642,0.147517306,323.4807436,0.07796655,-0.001069604,4.0,1.0,-0.2,1.0,0.0,,2.0,0.0,0.0,1.0,0.0,,,,,22.0,-40.0,-16.5,0.972674343,-0.017595927,-0.005339349,0.0,0.0,-0.2,,,,1.0,1.0,,"Seattle, WA",42644,7/15/24 17:39,98106
2/1/22,4/30/22,90,zip code,2,40815,f,Zip Code: 98102,,Washington,WA,All Residential,-1,753450.0,-0.086727273,-0.040191083,727550.0,-0.087139272,0.043119825,682.0429828,0.021516722,0.091379013,663.6597938,9.24e-05,0.042838427,114.0,0.175257732,-0.155555556,49.0,0.088888889,0.065217391,143.0,0.211864407,-0.231182796,36.0,0.161290323,-0.612903226,,,,8.0,0.0,-11.0,1.019440802,0.008300295,0.020821677,0.350877193,0.010671007,0.143469786,,,,0.816326531,0.082993197,0.381543922,"Seattle, WA",42644,7/15/24 17:39,98102
8/1/15,10/31/15,90,zip code,2,40850,f,Zip Code: 98146,,Washington,WA,Condo/Co-op,3,341500.0,0.371485944,1.530566877,152250.0,-0.417782027,0.359375,364.0256959,0.34288615,1.496968889,158.8688667,-0.402300827,0.145761971,7.0,0.166666667,0.0,2.0,-0.666666667,,12.0,0.2,1.0,6.0,2.0,0.0,,,,12.0,6.5,-27.0,1.023385356,-0.003582333,0.036625618,0.428571429,-0.238095238,0.428571429,,,,1.0,0.5,,"Seattle, WA",42644,7/15/24 17:39,98146
11/1/23,1/31/24,90,zip code,2,40860,f,Zip Code: 98166,,Washington,WA,Condo/Co-op,3,484950.0,0.077666667,0.6165,375000.0,0.099706745,0.009557141,435.413643,0.0,-0.233671988,338.7334315,-0.063130845,-0.235308227,7.0,0.4,6.0,,,,5.0,-0.375,1.5,4.0,0.333333333,0.333333333,,,,95.0,63.0,49.0,1.00042308,0.010361434,0.048042127,0.285714286,-0.114285714,0.285714286,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98166
7/1/20,9/30/20,90,zip code,2,40829,f,Zip Code: 98116,,Washington,WA,Single Family Residential,6,846000.0,-0.030372493,-0.033142857,890000.0,-0.010011123,0.00061836,444.6202532,0.009009271,0.084978439,428.8379531,-0.019998424,-0.021101692,111.0,0.15625,0.321428571,44.0,0.023255814,0.76,136.0,-0.028571429,0.7,31.0,-0.138888889,-0.138888889,,,,6.5,0.5,-8.5,1.015290963,0.003172444,0.020627028,0.495495495,0.047578829,0.197876448,,,,0.659090909,-0.085095137,0.179090909,"Seattle, WA",42644,7/15/24 17:39,98116
11/1/14,1/31/15,90,zip code,2,40829,f,Zip Code: 98116,,Washington,WA,Single Family Residential,6,570000.0,0.027073292,0.140114011,575000.0,0.022222222,0.022222222,281.6442532,-0.046773995,0.094323274,276.5058372,-0.065408401,0.033649589,54.0,-0.181818182,-0.114754098,9.0,-0.181818182,0.285714286,41.0,-0.145833333,0.138888889,21.0,0.235294118,0.05,,,,12.5,1.0,-8.5,0.998350031,-0.00948917,0.018500945,0.314814815,-0.003367003,0.052519733,,,,0.333333333,-0.212121212,-0.380952381,"Seattle, WA",42644,7/15/24 17:39,98116
2/1/22,4/30/22,90,zip code,2,40850,f,Zip Code: 98146,,Washington,WA,Condo/Co-op,3,375000.0,0.351351351,0.262626263,325000.0,7.69e-05,0.101694915,415.282392,0.310539762,0.51611032,347.3015296,0.0,0.252270087,3.0,0.5,-0.571428571,3.0,2.0,-0.4,6.0,0.5,-0.333333333,1.0,-0.5,-0.75,,,,4.0,-2.5,-4.0,1.093039151,0.08192804,0.056461487,0.666666667,0.166666667,0.095238095,,,,0.666666667,-0.333333333,-0.133333333,"Seattle, WA",42644,7/15/24 17:39,98146
1/1/14,3/31/14,90,zip code,2,40858,f,Zip Code: 98164,,Washington,WA,All Residential,-1,560000.0,0.132457027,,1159500.0,0.0,,530.9405941,0.067735848,,728.0253631,0.0,,3.0,0.5,,,,,2.0,0.0,,3.0,0.0,,,,,66.0,31.5,,0.965432099,-0.001234568,,0.0,0.0,,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98164
3/1/19,5/31/19,90,zip code,2,40860,f,Zip Code: 98166,,Washington,WA,Single Family Residential,6,625000.0,-0.033629687,0.008064516,649950.0,-0.054583803,0.083340278,301.1695906,0.045675089,-0.018249962,308.2191781,0.006632764,0.045908923,67.0,0.595238095,-0.172839506,36.0,0.44,-0.076923077,113.0,0.486842105,0.076190476,47.0,0.342857143,0.620689655,,,,8.5,-15.5,0.0,1.010193699,0.000607453,-0.039369276,0.343283582,0.033759773,-0.150543578,,,,0.722222222,0.082222222,-0.175213675,"Seattle, WA",42644,7/15/24 17:39,98166
9/1/22,11/30/22,90,zip code,2,40830,f,Zip Code: 98117,,Washington,WA,Single Family Residential,6,976000.0,-0.033663366,0.006185567,924999.0,-1.08e-06,-1.08e-06,547.3668981,-0.007588323,0.025188823,531.7757009,0.000497997,0.005056075,110.0,-0.153846154,-0.349112426,36.0,-0.1,0.384615385,121.0,-0.165517241,-0.187919463,33.0,-0.352941176,1.75,,,,12.0,4.0,6.0,0.997930768,-0.004442566,-0.060723993,0.345454545,-0.016083916,-0.216675632,,,,0.444444444,-0.080555556,-0.324786325,"Seattle, WA",42644,7/15/24 17:39,98117
7/1/20,9/30/20,90,zip code,2,40848,f,Zip Code: 98144,,Washington,WA,Multi-Family (2-4 Unit),4,1150000.0,0.274944568,0.053113553,1795000.0,0.994444444,0.477366255,479.1666667,0.235185185,0.487522894,323.4234234,0.0,-0.24341412,1.0,-0.666666667,0.0,,,,1.0,-0.666666667,-0.8,2.0,0.0,-0.333333333,,,,102.0,40.0,64.0,0.974576271,-0.000107047,-0.025423729,0.0,0.0,0.0,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98144
7/1/15,9/30/15,90,zip code,2,40829,f,Zip Code: 98116,,Washington,WA,Condo/Co-op,3,415000.0,0.117092867,0.053299492,425000.0,0.150280804,0.193820225,389.7893031,0.037983082,0.01691733,405.0243112,0.00967741,0.016922578,29.0,-0.147058824,-0.194444444,8.0,0.0,-0.2,25.0,-0.038461538,-0.038461538,11.0,-0.083333333,-0.266666667,,,,13.0,3.0,-36.0,0.989311455,0.000990951,0.012140585,0.24137931,0.006085193,0.185823755,,,,0.5,0.0,-0.1,"Seattle, WA",42644,7/15/24 17:39,98116
10/1/16,12/31/16,90,zip code,2,40854,f,Zip Code: 98155,,Washington,WA,All Residential,-1,435500.0,-0.073404255,0.106031746,429950.0,-0.044555556,0.080276382,263.9187117,-0.006255711,0.140745405,267.8214286,-0.000953685,0.205347097,140.0,-0.176470588,0.0,27.0,-0.15625,0.038461538,89.0,-0.310077519,0.022988506,25.0,-0.264705882,0.0,,,,12.0,3.0,1.0,1.015438292,0.002217048,0.002190381,0.407142857,0.01302521,0.014285714,,,,0.555555556,-0.069444444,-0.136752137,"Seattle, WA",42644,7/15/24 17:39,98155
5/1/19,7/31/19,90,zip code,2,40851,f,Zip Code: 98148,,Washington,WA,All Residential,-1,435000.0,-0.100310238,-0.043956044,439000.0,0.032941176,0.032941176,264.4417958,0.063568466,0.093133259,266.6139065,-0.098898091,0.055144733,42.0,-0.045454545,0.448275862,9.0,-0.181818182,-0.25,38.0,0.0,-0.11627907,12.0,0.090909091,-0.5,,,,14.0,0.5,4.0,0.999797479,-0.00647969,-0.014116681,0.333333333,-0.075757576,-0.183908046,,,,0.555555556,0.282828283,-0.194444444,"Seattle, WA",42644,7/15/24 17:39,98148
4/1/20,6/30/20,90,zip code,2,40854,f,Zip Code: 98155,,Washington,WA,Multi-Family (2-4 Unit),4,550000.0,0.0,-0.289382732,700000.0,0.12,-0.245689655,231.092437,0.0,-0.225161523,272.3735409,0.08199383,-0.025507998,1.0,0.0,-0.5,1.0,0.0,-0.5,3.0,0.5,-0.4,,,,,,,,,,1.0,0.0,-0.008492569,0.0,0.0,-0.5,,,,1.0,0.0,0.5,"Seattle, WA",42644,7/15/24 17:39,98155
9/1/23,11/30/23,90,zip code,2,40822,f,Zip Code: 98109,,Washington,WA,Single Family Residential,6,1483500.0,-0.114328358,-0.041357027,1574350.0,0.010040418,0.067355932,580.917999,-0.039317697,-0.060911103,644.9596481,0.01091453,-0.029527802,18.0,-0.217391304,0.0,6.0,0.0,1.0,22.0,-0.185185185,-0.185185185,8.0,-0.272727273,-0.272727273,,,,8.0,1.0,1.5,0.994167767,-0.006538535,-0.013641338,0.277777778,-0.026570048,-0.166666667,,,,0.166666667,-0.166666667,0.166666667,"Seattle, WA",42644,7/15/24 17:39,98109
9/1/16,11/30/16,90,zip code,2,40838,f,Zip Code: 98127,,Washington,WA,Single Family Residential,6,720000.0,0.0,,,,,418.8481675,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,37.0,0.0,,0.986571663,0.0,,0.0,0.0,,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98127
4/1/16,6/30/16,90,zip code,2,40860,f,Zip Code: 98166,,Washington,WA,Multi-Family (2-4 Unit),4,493500.0,,,495000.0,,,161.8032787,,,162.295082,,,1.0,,,,,,1.0,,,,,,,,,11.0,,,0.996969697,,,0.0,,,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98166
8/1/14,10/31/14,90,zip code,2,40860,f,Zip Code: 98166,,Washington,WA,Townhouse,13,172000.0,-0.321499014,,185000.0,0.000135153,,160.5801032,0.235477841,,168.1363636,0.043343362,,4.0,0.0,,1.0,-0.666666667,,5.0,0.25,,2.0,0.0,,,,,9.5,-33.5,,1.001419303,0.01921511,,0.25,0.25,,,,,0.0,-1.0,,"Seattle, WA",42644,7/15/24 17:39,98166
2/1/16,4/30/16,90,zip code,2,40814,f,Zip Code: 98101,,Washington,WA,Condo/Co-op,3,680000.0,-0.00729927,0.373737374,647475.0,0.03600144,0.04676259,668.6390533,-0.026461538,0.180772482,722.5058506,0.032964341,0.153422714,59.0,0.156862745,0.685714286,23.0,-0.148148148,0.642857143,98.0,0.088888889,0.689655172,54.0,0.173913043,0.6875,,,,8.0,0.0,1.0,1.007800624,-6.19e-05,0.006558839,0.305084746,0.010967099,-0.18062954,,,,0.739130435,-0.112721417,-0.118012422,"Seattle, WA",42644,7/15/24 17:39,98101
6/1/23,8/31/23,90,zip code,2,40820,f,Zip Code: 98107,,Washington,WA,Townhouse,13,796500.0,-0.022699387,-0.107563025,860000.0,0.077694236,-0.019384265,602.2035747,-0.001299128,-0.047376052,596.8732234,-0.008599588,-0.040212709,48.0,-0.261538462,0.043478261,14.0,-0.125,0.166666667,39.0,-0.315789474,-0.370967742,13.0,-0.315789474,-0.071428571,,,,32.0,12.0,25.0,0.99601398,-0.004933204,-0.010451573,0.166666667,-0.048717949,-0.115942029,,,,0.428571429,0.241071429,-0.154761905,"Seattle, WA",42644,7/15/24 17:39,98107
1/1/12,3/31/12,90,zip code,2,40828,f,Zip Code: 98115,,Washington,WA,Single Family Residential,6,449000.0,0.025114155,0.003351955,475000.0,0.022659992,0.06741573,235.3846154,0.019282801,0.081506585,239.8340249,0.025846317,0.033945615,81.0,0.0125,0.125,43.0,0.482758621,-0.156862745,113.0,0.448717949,-0.251655629,47.0,-0.06,-0.534653465,,,,17.5,-2.5,-25.0,0.986460602,0.004902321,0.011742299,0.24691358,0.08441358,0.066358025,,,,0.651162791,0.030473136,0.02371181,"Seattle, WA",42644,7/15/24 17:39,98115
4/1/24,6/30/24,90,zip code,2,40834,f,Zip Code: 98122,,Washington,WA,Condo/Co-op,3,469000.0,0.218181818,0.019565217,445000.0,0.069711538,-0.063047433,649.4505495,0.017518338,0.031127642,659.5365419,0.027542831,0.008335795,29.0,-0.033333333,-0.121212121,20.0,3.0,0.818181818,65.0,0.160714286,0.710526316,44.0,-0.137254902,1.444444444,,,,30.0,1.5,9.5,0.981107459,-0.006904143,-0.009037529,0.103448276,-0.063218391,0.012539185,,,,0.35,-0.05,0.077272727,"Seattle, WA",42644,7/15/24 17:39,98122
2/1/15,4/30/15,90,zip code,2,40825,f,Zip Code: 98112,,Washington,WA,Condo/Co-op,3,352450.0,-0.091623711,-0.190700344,389950.0,-0.219943989,-0.048902439,393.100442,-0.012701461,-0.086246208,478.3732057,-0.060311858,0.078327506,6.0,0.2,-0.571428571,7.0,1.333333333,1.333333333,19.0,0.727272727,0.357142857,11.0,0.833333333,0.833333333,,,,7.0,-2.0,0.0,0.987293478,-0.009319843,-0.023642547,0.333333333,-0.066666667,-0.095238095,,,,0.714285714,0.047619048,0.047619048,"Seattle, WA",42644,7/15/24 17:39,98112
12/1/15,2/29/16,90,zip code,2,40834,f,Zip Code: 98122,,Washington,WA,Single Family Residential,6,749950.0,0.013514427,0.470490196,838500.0,0.156551724,0.540723047,386.9642857,0.083193797,0.202843368,429.1243236,0.096711978,0.235448478,43.0,-0.085106383,0.075,12.0,0.0,0.0,36.0,-0.076923077,-0.1,8.0,-0.384615385,-0.636363636,,,,22.0,1.0,6.5,1.018422141,0.001105605,0.0249907,0.395348837,0.054923305,0.095348837,,,,0.916666667,0.0,-0.083333333,"Seattle, WA",42644,7/15/24 17:39,98122
11/1/22,1/31/23,90,zip code,2,40850,f,Zip Code: 98146,,Washington,WA,Condo/Co-op,3,337450.0,0.01490248,0.467173913,237497.0,-0.136358843,0.079531818,334.7865093,-0.021892805,0.106932416,380.8963651,-0.044584951,0.292915662,10.0,-0.166666667,1.0,,,,2.0,-0.6,0.0,1.0,0.0,,,,,35.0,7.0,10.0,0.991269014,-0.001893014,-0.020721454,0.2,-0.05,-0.2,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98146
6/1/13,8/31/13,90,zip code,2,40861,f,Zip Code: 98168,,Washington,WA,All Residential,-1,217225.0,0.017447307,0.278546204,210000.0,-0.036255163,0.253417054,124.6900038,0.026041103,0.145561873,130.7243816,-0.062228957,0.202074577,94.0,-0.040816327,-0.010526316,33.0,0.32,0.064516129,131.0,0.082644628,0.43956044,102.0,0.120879121,0.36,,,,24.5,-1.5,-10.5,0.997288423,-0.003381123,0.007341001,0.425531915,0.007164568,0.067637178,,,,0.454545455,0.094545455,0.099706745,"Seattle, WA",42644,7/15/24 17:39,98168
9/1/12,11/30/12,90,zip code,2,40816,f,Zip Code: 98103,,Washington,WA,Single Family Residential,6,475000.0,-0.004192872,-0.045226131,499919.0,0.015115488,0.111054562,254.3197758,-0.004508292,0.049573678,248.0241837,0.009663342,0.037526907,106.0,-0.070175439,0.472222222,24.0,-0.225806452,0.043478261,102.0,-0.177419355,0.186046512,37.0,-0.212765957,-0.301886792,,,,8.0,0.0,-5.5,1.01315748,-0.003031048,0.025046398,0.443396226,-0.065375703,0.221174004,,,,0.375,-0.173387097,-0.10326087,"Seattle, WA",42644,7/15/24 17:39,98103
10/1/15,12/31/15,90,zip code,2,40860,f,Zip Code: 98166,,Washington,WA,Multi-Family (2-4 Unit),4,249950.0,0.0,,325000.0,0.13053309,,142.8571429,-0.548481125,,237.2262774,-0.142997573,,3.0,2.0,,,,,1.0,-0.5,,,,,,,,50.0,16.0,,0.948046521,-0.051953479,,0.0,0.0,,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98166
7/1/23,9/30/23,90,zip code,2,40829,f,Zip Code: 98116,,Washington,WA,Single Family Residential,6,1160000.0,-0.021097046,0.174089069,1050000.0,-0.045237554,0.0500105,572.386059,-0.020737104,0.065135797,523.5849057,-0.092807805,-0.084335235,63.0,0.06779661,0.0,21.0,0.0,0.3125,77.0,0.040540541,0.222222222,31.0,0.55,0.347826087,,,,6.0,0.0,-3.0,1.027493712,-0.011356618,0.030327777,0.492063492,-0.084207694,0.238095238,,,,0.666666667,0.0,-0.083333333,"Seattle, WA",42644,7/15/24 17:39,98116
8/1/21,10/31/21,90,zip code,2,40829,f,Zip Code: 98116,,Washington,WA,Multi-Family (2-4 Unit),4,1310000.0,0.510086455,0.119897414,1200000.0,-0.11109465,0.066666667,476.5100671,0.027469556,-0.13052678,445.519802,-0.169446358,-0.025194946,3.0,-0.5,0.5,,,,3.0,-0.25,-0.625,2.0,0.0,-0.75,,,,89.0,20.5,-141.5,0.94915803,-0.020268846,-0.040180525,0.0,-0.333333333,0.0,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98116
7/1/12,9/30/12,90,zip code,2,40825,f,Zip Code: 98112,,Washington,WA,Townhouse,13,285000.0,-0.409937888,-0.441176471,429000.0,0.340834505,0.243478261,309.1106291,-0.223063553,-0.088426694,343.2,0.0297609,0.321499552,1.0,-0.5,-0.888888889,,,,1.0,0.0,-0.8,1.0,-0.5,-0.75,,,,6.0,-5.0,-12.5,0.951585977,-0.04439299,-0.023271919,0.0,0.0,-0.333333333,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98112
7/1/13,9/30/13,90,zip code,2,40829,f,Zip Code: 98116,,Washington,WA,Townhouse,13,429500.0,0.0,0.246553476,433000.0,-0.010229156,0.157754011,291.4398812,0.002029255,0.259029744,295.5839416,0.046783612,0.180538472,21.0,0.105263158,2.5,8.0,-0.111111111,1.666666667,21.0,-0.25,0.5,6.0,-0.333333333,-0.4,,,,11.5,5.5,-5.0,0.995141382,-0.001112492,-0.011668311,0.19047619,-0.020050125,0.023809524,,,,0.25,-0.305555556,-0.416666667,"Seattle, WA",42644,7/15/24 17:39,98116
6/1/22,8/31/22,90,zip code,2,40829,f,Zip Code: 98116,,Washington,WA,Townhouse,13,850000.0,-0.042248125,0.096774194,899000.0,0.0,0.240085523,542.4657534,-0.057949076,0.060651532,540.9410981,-0.006075706,0.057670463,15.0,-0.166666667,-0.615384615,4.0,-0.2,-0.714285714,22.0,-0.12,-0.511111111,7.0,-0.125,-0.222222222,,,,7.5,0.5,-1.5,0.997283816,-0.019876773,-0.016649674,0.2,-0.133333333,-0.107692308,,,,0.25,-0.55,-0.178571429,"Seattle, WA",42644,7/15/24 17:39,98116
11/1/18,1/31/19,90,zip code,2,40832,f,Zip Code: 98119,,Washington,WA,Single Family Residential,6,1017500.0,-0.105494505,-0.182073955,1075000.0,0.08040201,-0.022727273,526.5886872,0.054059215,-0.01597501,611.1211064,-0.0243045,0.041404114,14.0,-0.3,-0.588235294,6.0,0.0,0.5,18.0,0.2,0.125,14.0,-0.066666667,0.555555556,,,,64.0,3.5,45.0,0.974681183,-0.000636344,-0.023452309,0.071428571,-0.028571429,-0.163865546,,,,0.333333333,0.166666667,-0.166666667,"Seattle, WA",42644,7/15/24 17:39,98119
2/1/17,4/30/17,90,zip code,2,40837,f,Zip Code: 98126,,Washington,WA,Townhouse,13,505000.0,0.02020202,0.193289225,525187.0,0.002785797,0.511329496,321.6374269,0.08956602,0.182601312,323.9276986,-0.008889608,0.151594575,8.0,0.333333333,-0.384615385,14.0,1.0,1.333333333,30.0,0.2,1.142857143,3.0,-0.625,0.5,,,,7.5,-2.5,1.5,1.045975953,0.035749377,-0.009432301,0.375,0.041666667,-0.317307692,,,,0.857142857,-0.142857143,0.19047619,"Seattle, WA",42644,7/15/24 17:39,98126
5/1/17,7/31/17,90,zip code,2,40836,f,Zip Code: 98125,,Washington,WA,Townhouse,13,485000.0,-0.036360024,0.243589744,475000.0,0.104908118,0.266666667,359.5505618,0.0,0.210791487,349.8641304,0.030601854,0.206002238,21.0,0.105263158,-0.25,8.0,0.142857143,0.142857143,25.0,0.19047619,-0.137931034,3.0,2.0,0.5,,,,7.0,1.0,0.0,1.118720544,-0.009133415,0.078901279,0.904761905,0.010025063,0.369047619,,,,1.0,0.0,0.0,"Seattle, WA",42644,7/15/24 17:39,98125
9/1/15,11/30/15,90,zip code,2,40820,f,Zip Code: 98107,,Washington,WA,Condo/Co-op,3,352500.0,0.007142857,0.387795276,359500.0,0.01711699,0.173973386,455.3472988,0.018109858,0.143212367,461.1498629,0.00452018,0.126106941,43.0,-0.12244898,0.72,11.0,-0.214285714,1.2,42.0,-0.192307692,0.615384615,8.0,-0.333333333,-0.555555556,,,,7.0,0.0,-8.0,1.030007469,-0.001155224,0.036695917,0.674418605,0.041765543,0.474418605,,,,0.454545455,-0.116883117,0.054545455,"Seattle, WA",42644,7/15/24 17:39,98107
2/1/20,4/30/20,90,zip code,2,40871,f,Zip Code: 98188,,Washington,WA,All Residential,-1,409950.0,0.037848101,0.13875,402500.0,0.018987342,0.059489339,245.3364734,0.02080389,0.002432665,254.6633698,0.006853592,0.031386648,42.0,-0.023255814,-0.176470588,15.0,-0.318181818,0.0,62.0,0.107142857,0.127272727,23.0,0.277777778,0.15,,,,6.0,-4.5,-3.5,1.030788397,0.031100793,0.016652772,0.523809524,0.081949059,0.072829132,,,,0.666666667,-0.151515152,0.133333333,"Seattle, WA",42644,7/15/24 17:39,98188
